,sex,age,ID
44214,M,46.132547074648066,1265097
44216,M,45.966259784337524,2294806
44222,M,46.10586450102399,2233157
44223,M,47.1110184611665,1759604
44225,M,46.06398308601805,2765789
44227,M,47.46768607437747,2841566
44229,M,46.00814119934346,3091783
44240,M,45.992491967521275,1197961
44241,M,47.242179377085264,1808861
44242,M,46.50317515952767,1557746
44243,M,47.94020296051757,46778
44244,M,46.54922207411358,36183
44245,M,46.16170638769857,567761
44246,M,46.034373382527214,241609
44250,M,45.91041789766294,2274321
44252,M,46.05722804540389,1927257
44257,M,46.104175740870446,2908001
44258,M,46.21079323375899,1983897
44260,M,46.47604219546327,1641203
44261,M,46.776417531559325,2141328
44264,M,46.077943557686694,1990688
44265,M,46.2717014008942,2646319
44266,M,46.27001264074066,2409484
44273,M,46.45746583377433,2617313
44275,M,46.42020030878869,2758396
44276,M,45.95229931266888,600205
44277,M,46.420650699229014,832689
44278,M,45.966259784337524,1298851
44284,M,48.05357549402027,2577145
44285,M,46.31358281590013,973625
44287,M,46.18624981072878,2014892
44289,M,46.426955349402846,724643
44293,M,46.21799866481348,860499
44294,M,46.30131110438503,565078
44296,M,46.06398308601805,2034267
44297,M,46.10293737115723,2051692
44298,M,46.10586450102399,2257310
44301,M,45.91041789766294,1727210
44303,M,46.25650255951234,607898
44304,M,46.104175740870446,2940609
44305,M,46.89282999653655,2729392
44307,M,45.98022025600617,265686
44308,M,46.157090497678276,447921
44310,M,46.341503759237426,1680691
44312,M,45.92268960917804,937819
44313,M,46.56656006608931,620498
44315,M,46.034373382527214,2998920
44319,M,45.91041789766294,1414154
44321,M,45.92268960917804,2935401
44322,M,46.09190402935534,2449446
44323,M,46.00814119934346,2754330
44324,M,45.976842735699094,586045
44325,M,46.38507393439691,2474243
44327,M,46.393968125604935,997405
44330,M,46.28059559210222,238628
44333,M,48.62573004520997,2709559
44337,M,46.79713304384213,2425877
44341,M,46.26078086070007,1491558
44342,M,46.00814119934346,2296110
44343,M,46.838676870015505,299876
44344,M,46.96634746401942,172725
44346,M,48.08498675927241,1447395
44350,M,46.315271576053675,1265737
44355,M,46.00814119934346,1522204
44357,M,46.16170638769857,1476026
44358,M,46.18456105057524,2232607
44359,M,45.93833884100023,2164436
44362,M,46.077943557686694,1230134
44365,M,46.811994296391426,363685
44368,M,46.00814119934346,360943
44369,M,45.924378369331585,690309
44385,M,46.08008270828056,982859
44387,M,46.10079822056336,2069335
44390,M,45.97853149585263,1829843
44393,M,46.187938570882324,278422
44398,M,47.60852916077714,784772
44399,M,46.00814119934346,1455395
44402,M,46.02210167101211,1820007
44405,M,46.02210167101211,299645
44407,M,47.16100608810758,924733
44412,M,45.93833884100023,2117039
44413,M,46.86569703247215,1282461
44416,M,46.03268462237367,941916
44417,M,46.077943557686694,1245089
44420,M,46.06229432586451,2081605
44421,M,46.91602224824578,2257273
44423,M,46.06398308601805,2676614
44427,M,45.908729137509404,2061672
44428,M,45.92100084902451,1759020
44430,M,46.21079323375899,1370247
44432,M,46.147745916029926,1531779
44437,M,46.21799866481348,1277768
44439,M,46.02041291085857,1387044
44441,M,46.09190402935534,2425175
44442,M,46.01703539055149,3037638
44445,M,46.35546423090607,633864
44446,M,47.445057014716326,2359474
44448,M,45.966259784337524,1305235
44450,M,45.92268960917804,992785
44452,M,48.013946031215966,2248346
44457,M,47.323915858111036,780577
44458,M,46.0902152692018,1625135
44459,M,46.453637923026925,1749428
44460,M,46.09910946040983,1257327
44469,M,45.97853149585263,1730176
44470,M,46.43765110237218,1221354
44472,M,46.998546708544445,189147
44474,M,45.98235940660004,1852402
44475,M,45.908729137509404,2848392
44477,M,46.01703539055149,2589435
44481,M,45.92268960917804,506478
44482,M,46.13378544436128,2701936
44484,M,46.104175740870446,2679719
44485,M,46.220588205847676,3095001
44488,M,45.95229931266888,52244
44490,M,50.87708109300163,714771
44491,M,46.001386158729304,1523045
44493,M,46.10586450102399,2511835
44495,M,46.08852650904826,913177
44496,M,47.505852380243766,337892
44499,M,46.00814119934346,792789
44502,M,46.02041291085857,632039
44504,M,48.50199934757049,971408
44507,M,45.98022025600617,943298
44508,M,45.985736926907116,1137250
44510,M,45.98235940660004,1987712
44511,M,46.21754827437315,1608613
44512,M,46.170600578906594,2534501
44521,M,46.29838397451827,1557405
44522,M,46.09190402935534,1756645
44523,M,46.086837748894716,3044676
44524,M,46.0902152692018,1353055
44525,M,46.631746534412244,2010612
44527,M,46.47941971577035,482718
44529,M,48.33537446842739,1155412
44531,M,46.07670518797348,448744
44533,M,47.15931732795404,2154315
44534,M,45.95229931266888,2510029
44537,M,46.189627331035865,196115
44538,M,45.89645742599429,1946665
44540,M,46.10586450102399,490784
44542,M,46.35546423090607,986041
44543,M,46.55980502547514,426767
44547,M,46.034373382527214,633233
44553,M,45.961193503876906,899019
44555,M,46.06398308601805,560877
44556,M,46.68803881152715,2164176
44557,M,46.13378544436128,1034958
44559,M,45.92100084902451,1803806
44561,M,46.664283367769826,338956
44567,M,46.59324263971338,7052
44569,M,46.00814119934346,662941
44570,M,46.95542692382529,867144
44572,M,46.14695793675703,656284
44574,M,45.966259784337524,1191921
44575,M,46.16722305859952,2848928
44577,M,46.10586450102399,3010184
44578,M,46.2717014008942,706058
44582,M,46.06229432586451,1450324
44583,M,46.036062142680755,2626174
44586,M,45.98022025600617,1955503
44590,M,46.04664509404232,432042
44591,M,46.53233447257818,1878711
44592,M,45.99418072767482,2567116
44593,M,46.17994516055495,2268670
44594,M,46.170600578906594,148229
44596,M,46.25098588861139,1727984
44598,M,45.99418072767482,940568
44599,M,46.11475869223201,333929
44600,M,50.18828928960991,854102
44602,M,45.93665008084669,1375534
44604,M,50.09225474808293,137471
44606,M,46.036062142680755,2942262
44607,M,46.1537129773712,1562544
44610,M,46.25942968937909,890594
44612,M,47.48254732692676,2570783
44613,M,46.35546423090607,2450294
44614,M,46.10079822056336,1983467
44616,M,46.03268462237367,163396
44618,M,46.2023494329913,1472006
44622,M,45.966259784337524,1633410
44623,M,50.743330636048675,898818
44624,M,46.09190402935534,777663
44628,M,47.59501907954882,226829
44629,M,45.99418072767482,872004
44631,M,45.992491967521275,953270
44633,M,46.077943557686694,54377
44634,M,46.00476367903638,2630326
44635,M,46.077943557686694,2870166
44636,M,47.54728340480938,2245475
44641,M,45.98022025600617,1387785
44642,M,45.89645742599429,1179376
44643,M,46.89823386582973,2744113
44647,M,46.46377048394816,880894
44648,M,45.99080320736774,1343513
44650,M,46.11813621253909,1236358
44651,M,46.00814119934346,739735
44652,M,46.01703539055149,897921
44653,M,46.25942968937909,2386376
44654,M,46.0500226143494,586386
44662,M,45.959504743723365,2366213
44664,M,46.11982497269263,2035404
44671,M,46.147745916029926,457233
44674,M,45.98022025600617,2163725
44677,M,45.97853149585263,715712
44680,M,46.66811127851724,870405
44688,M,46.36604718226764,2219635
44689,M,46.19852152224389,190701
44690,M,46.32078824695462,2022807
44691,M,46.32923204772232,1536170
44692,M,45.95229931266888,2280155
44693,M,46.11982497269263,1293271
44694,M,46.04833385419586,628645
44695,M,45.97853149585263,1284796
44698,M,46.147745916029926,973432
44700,M,46.25267464876493,1753554
44701,M,46.036062142680755,528440
44705,M,45.96457102418398,1616771
44706,M,46.18456105057524,1766000
44708,M,45.95229931266888,926221
44709,M,45.91041789766294,606952
44711,M,45.99418072767482,2699246
44715,M,46.00645243918992,672977
44721,M,46.11644745238555,862123
44723,M,46.536950362598475,3081227
44724,M,45.908729137509404,849594
44726,M,45.91041789766294,968502
44728,M,46.10586450102399,410961
44730,M,45.91041789766294,479753
44733,M,45.93833884100023,3059181
44734,M,46.077943557686694,1984024
44738,M,45.92100084902451,1110795
44739,M,45.98022025600617,2818769
44740,M,49.12031361495385,2907760
44742,M,46.077943557686694,3053953
44743,M,46.17397809921368,297104
44744,M,46.750185348375574,2792203
44746,M,45.93833884100023,1505149
44747,M,46.172289339060136,2724457
44750,M,46.036062142680755,1677835
44751,M,46.08514898874118,3021510
44752,M,46.25942968937909,2786266
44753,M,45.97853149585263,2521802
44754,M,46.00645243918992,2928079
44755,M,46.06398308601805,534720
44756,M,45.99418072767482,1984029
44757,M,45.959504743723365,692906
44759,M,46.26663512043358,790265
44760,M,46.17566685936722,657228
44761,M,45.966259784337524,848847
44762,M,48.638001756725075,1782875
44764,M,47.03614982236265,2673577
44774,M,46.50531431012154,2389888
44776,M,46.03099586222014,158710
44778,M,46.350397950445455,1085101
44779,M,45.9489217923618,1852315
44780,M,46.32923204772232,2212186
44781,M,46.11982497269263,2241167
44785,M,46.11858660297942,1615171
44786,M,46.181633920708485,1893692
44788,M,46.256052169072014,1799419
44793,M,46.147745916029926,1238148
44794,M,46.06229432586451,2509660
44797,M,46.02041291085857,519757
44798,M,45.92268960917804,1709458
44799,M,46.06398308601805,1821562
44801,M,45.95229931266888,2543040
44807,M,46.034373382527214,2910513
44808,M,46.03099586222014,3083485
44812,M,45.93833884100023,2200106
44814,M,47.79789671717988,2405068
44819,M,45.99418072767482,748676
44820,M,46.189627331035865,2217714
44822,M,45.91041789766294,316570
44823,M,45.992491967521275,2297155
44826,M,46.495068947592536,997953
44828,M,45.92268960917804,2736382
44830,M,48.34595741978895,2449813
44831,M,46.25436340891847,1525738
44832,M,46.15664010723795,157449
44836,M,45.99418072767482,735004
44838,M,46.102486980716904,896474
44839,M,46.63298490412546,1497258
44840,M,45.924378369331585,2540383
44850,M,49.61444679425741,26791
44855,M,46.17566685936722,718923
44858,M,45.934961320693155,106808
44860,M,46.02210167101211,1709779
44861,M,45.950610552515336,2894176
44865,M,46.363570442841215,209870
44867,M,45.97853149585263,2828250
44870,M,45.98022025600617,2828922
44874,M,45.992491967521275,2548253
44875,M,46.06229432586451,163229
44878,M,46.0500226143494,2015258
44880,M,46.04833385419586,2652646
44882,M,46.64232948577381,832211
44883,M,46.0500226143494,2518962
44887,M,45.93327256053961,2887977
44891,M,46.20189904255097,2354703
44893,M,46.09190402935534,685203
44894,M,46.871664093813415,1085138
44895,M,46.24209169740337,2294404
44897,M,46.01365787024441,2191926
44898,M,47.021063782588556,3052660
44899,M,46.44091582107149,1821313
44901,M,45.91041789766294,280898
44903,M,46.06229432586451,183168
44905,M,46.15664010723795,1862523
44908,M,48.222565126972775,1547872
44909,M,46.06229432586451,2141643
44910,M,46.38000765393629,1431064
44918,M,46.359292141653484,1726085
44920,M,46.0902152692018,215778
44923,M,46.451498772433055,1220333
44924,M,46.189627331035865,544839
44929,M,45.99969739857576,569932
44931,M,46.26832388058712,934157
44932,M,46.172289339060136,427146
44933,M,46.044956333888784,792704
44936,M,45.985736926907116,900197
44938,M,46.48110847592389,2136494
44939,M,45.91041789766294,2802915
44941,M,46.13378544436128,175758
44942,M,45.92268960917804,1595074
44945,M,45.97853149585263,1014039
44946,M,46.18456105057524,1861256
44947,M,46.077943557686694,1681878
44948,M,45.966259784337524,2768008
44949,M,46.06398308601805,2827078
44950,M,46.34533166998484,2731953
44955,M,46.00814119934346,1232979
44966,M,47.20513945531515,1691866
44967,M,47.33832672022001,727391
44968,M,46.09190402935534,2258549
44969,M,46.11982497269263,2768043
44971,M,46.027618341913055,1173682
44972,M,47.90766612715998,169608
44973,M,47.02815641203528,664385
44976,M,45.966259784337524,1571294
44977,M,45.992491967521275,572680
44979,M,46.155401737524734,2365398
44987,M,45.93833884100023,1487286
44988,M,46.13209668420774,1618653
44993,M,49.83364884137578,2796312
44994,M,45.91041789766294,1406649
44995,M,46.35546423090607,2374154
44997,M,46.0500226143494,1057958
44999,M,46.11982497269263,3016316
45000,M,46.3876634754311,1937284
45007,M,46.790490804835734,156035
45011,M,46.05722804540389,60213
45013,M,46.18456105057524,1910067
45015,M,47.86702308186726,1740118
45021,M,46.215859514219616,1962073
45025,M,45.98022025600617,2638220
45026,M,45.92268960917804,88441
45027,M,46.341503759237426,1336688
45029,M,45.98022025600617,1567048
45030,M,45.96288226403045,2701748
45031,M,45.95229931266888,939071
45032,M,45.966259784337524,1304291
45033,M,46.11982497269263,2899830
45034,M,46.317410726647545,1827459
45035,M,45.91041789766294,855023
45037,M,47.39540697660781,2336340
45038,M,45.98022025600617,1177771
45041,M,46.00476367903638,2168008
45042,M,45.908729137509404,753780
45043,M,51.04066685666094,2968013
45044,M,46.10586450102399,2756099
45046,M,46.71550936442412,578190
45048,M,46.17397809921368,924181
45050,M,46.18624981072878,2605563
45054,M,46.426955349402846,780826
45055,M,46.13378544436128,1829014
45060,M,46.00814119934346,2804514
45062,M,45.96457102418398,530953
45064,M,47.042567274144254,402216
45066,M,46.24546921771044,2700251
45073,M,46.10079822056336,994250
45078,M,46.10586450102399,2113974
45079,M,45.98022025600617,363776
45083,M,46.70661517321609,2640283
45084,M,46.147745916029926,2080650
45087,M,47.87591727307528,2317658
45089,M,46.39903440606555,963166
45094,M,46.13378544436128,2263108
45095,M,46.00814119934346,2789015
45098,M,45.91041789766294,546936
45099,M,47.090302948883696,443932
45100,M,45.91041789766294,2056507
45105,M,46.640640725620266,3039772
45113,M,46.96105639633401,11925
45115,M,45.95229931266888,911948
45116,M,46.39903440606555,469455
45121,M,45.89645742599429,2984942
45122,M,46.32923204772232,520976
45126,M,45.934961320693155,1033203
45128,M,46.910505577344836,2029391
45129,M,46.09190402935534,621438
45131,M,46.018724150705026,364686
45132,M,45.966259784337524,1296181
45137,M,46.291628933904114,1327168
45138,M,46.11475869223201,2984993
45140,M,46.018724150705026,1773710
45141,M,46.036062142680755,1663625
45144,M,45.976842735699094,1706746
45146,M,46.09190402935534,958414
45148,M,46.24546921771044,1996010
45151,M,46.16170638769857,486009
45152,M,46.89147882521557,17845
45163,M,47.083998298709865,165077
45164,M,46.060605565710965,2286895
45165,M,45.98022025600617,2338287
45166,M,46.001386158729304,358649
45167,M,46.146057155876385,2969053
45169,M,46.06229432586451,1117717
45172,M,45.908729137509404,602638
45174,M,46.104175740870446,2722445
45175,M,45.99418072767482,183207
45177,M,46.68589966093329,2071623
45178,M,46.071188517072535,1661116
45179,M,47.04594479445133,126358
45182,M,46.28735063271638,1896824
45186,M,46.09190402935534,2407364
45187,M,46.034373382527214,2250738
45189,M,46.00476367903638,1167321
45190,M,46.34319251939097,244473
45191,M,45.934961320693155,2075275
45193,M,48.5731528772347,54696
45195,M,46.06398308601805,434796
45196,M,46.30131110438503,1605062
45197,M,46.333059958469725,819313
45199,M,45.9489217923618,2361140
45203,M,46.06398308601805,2809402
45204,M,45.95229931266888,525393
45209,M,45.94554427205472,1690660
45210,M,45.92268960917804,666530
45212,M,46.536950362598475,2588372
45213,M,46.036062142680755,1933827
45214,M,46.095731940102745,698593
45215,M,46.214170754066075,2587859
45216,M,46.05722804540389,1000863
45219,M,46.46973754528943,2857120
45221,M,46.00645243918992,2576250
45222,M,45.95229931266888,343970
45226,M,46.027618341913055,999290
45231,M,46.748046197781704,227692
45234,M,45.992491967521275,1682651
45245,M,46.06229432586451,1063356
45247,M,46.66574734069857,1423806
45250,M,46.547983704400366,2003824
45252,M,46.097420700256286,1292816
45253,M,46.20021028239743,2306500
45255,M,46.05722804540389,533273
45256,M,46.03099586222014,897500
45257,M,46.17566685936722,1155140
45259,M,46.00814119934346,204031
45263,M,45.99418072767482,847541
45265,M,46.41130611758066,2967180
45266,M,45.93665008084669,2882462
45267,M,46.09190402935534,921486
45268,M,45.97853149585263,2610757
45273,M,45.9489217923618,1457883
45275,M,46.21799866481348,827457
45277,M,45.97853149585263,397667
45278,M,46.91388309765192,2132329
45281,M,46.095731940102745,629184
45284,M,48.195769751740926,29256
45285,M,46.077943557686694,1894506
45286,M,46.0500226143494,2267748
45288,M,46.0500226143494,581662
45290,M,45.96457102418398,1297721
45295,M,45.92268960917804,749910
45296,M,46.14313002600963,589442
45299,M,46.205726953298374,1010548
45300,M,46.036062142680755,1279208
45306,M,46.283973112409306,1298713
45307,M,46.0500226143494,2103490
45308,M,46.30131110438503,2613726
45314,M,46.39948479650588,3044683
45317,M,46.11982497269263,2421111
45318,M,46.08008270828056,2732851
45319,M,45.9891144472142,2504627
45322,M,45.96288226403045,2694684
45326,M,46.13378544436128,1248368
45329,M,46.32754328756878,1071025
45334,M,46.00814119934346,1100004
45339,M,46.425266589249304,667628
45340,M,46.00814119934346,126786
